PT,ECU_PT1,False,Custom,ECU PT1,0.0,5.0,0.0,1000.0
PT,ECU_PT2,True,LOX Tank Top,ECU PT2,0.5,4.5,0.0,1600.0
PT,ECU_PT3,True,IPA Tank Top,ECU PT3,0.5,4.5,0.0,1600.0
PT,ECU_PT4,True,Custom,COPV,0.8799999952316284,4.400000095367432,0.0,3000.0
TC,ECU_TC1,True,LOX Tank Top,ECU TC1
TC,ECU_TC2,True,IPA Tank Top,ECU TC2
TC,ECU_TC3,True,Custom,COPV
TC,ECU_TC4,False,Custom,ECU TC4
