-11.255008810096317,-1.4452995266765356,-4.099644161760807,-308.49609375,-492.59387254714966,-706.647777557373,-682.9009294509888,-246031.54617756186,-416280.2881182667,-917254.2408339225,-589657.1971987837,-2049059.2605881963,-2240232.2107179062,-3975496.4563936265,3.1205627441406705
-11.14967766787029,-0.5447183386422694,-1.5400975942611694,-303.56658697128296,-492.54645109176636,-705.6050062179565,-683.6118936538696,-246371.20405356018,-418425.5929697781,-921208.4361790592,-578977.3967296021,-2028418.9609367694,-2218734.659909829,-3975496.4271187815,3.1498375892639388
-10.770422385798561,1.4937161933630705,6.708574667572975,-309.7758650779724,-495.67480087280273,-709.2547416687012,-686.5032434463501,-248053.93696469697,-421894.6098182755,-929176.5319202163,-583873.3465661339,-2046097.768643222,-2236994.5942268306,-3975496.4563936265,3.1205627441406705
-10.545674297544691,-0.02332920048502274,-4.715831391513348,-308.5435152053833,-494.963800907135,-708.3541631698608,-686.5032434463501,-248053.93696469697,-422915.0387409585,-932132.635009533,-585517.9837121137,-2049059.2605881963,-2240771.722585286,-3975496.4563936265,3.1205627441406705
-10.910889961653286,-0.49731930484995246,-2.3932797834277153,-305.178165435791,-492.83087253570557,-706.9321632385254,-686.3610506057739,-248053.90768985185,-422696.0342151328,-933614.4697986288,-585871.1756249896,-2054004.1302192113,-2248346.604908302,-3975496.4271187815,3.1498375892639388
-11.044334144228035,-1.5874965582042933,-1.3979005627334118,-304.5145869255066,-493.4470295906067,-706.7426204681396,-686.4558219909668,-247996.55607022747,-421967.42930124473,-928333.617137607,-585518.0129869587,-2048071.1507478661,-2243474.5123735806,-3976434.3455099883,3.091287899017402
-11.037310766470101,0.7825991604477167,0.5929679609835148,-307.9273223876953,-495.579993724823,-708.7807416915894,-687.830400466919,-248830.9630602994,-424232.65435977274,-934038.6697929131,-590608.8200856575,-2064927.2840762131,-2261936.6824455177,-3976434.3162351428,3.1205627441406705
-11.0162406331963,-0.40252130711451173,-2.061486756429076,-304.5145869255066,-492.59387254714966,-706.5055847167969,-686.6927862167358,-248226.25562950264,-422769.1013490698,-933190.5832227708,-588233.6200389785,-2058962.576594873,-2255402.2252778234,-3976434.3455099883,3.091287899017402
-9.112905131445991,1.2092693243175745,-4.147043265402317,-309.06490087509155,-495.67480087280273,-709.2547416687012,-688.4939432144165,-249235.64665167406,-422769.07207422465,-938930.6296509339,-592877.5300769021,-2072906.7613219016,-2269034.574916645,-3976434.3162351428,3.1205627441406705
-10.953030228200886,0.8774147601798177,-0.6395163713023067,-306.69493675231934,-494.82160806655884,-707.9750061035156,-688.1147861480713,-248888.69711754945,-423866.00933294196,-933190.5246730807,-591204.7758808468,-2064927.2548013679,-2262481.35539424,-3975496.4271187815,3.1498375892639388
-10.38413660393821,-0.11812722659669816,-2.6302747428417206,-307.78512954711914,-494.20541524887085,-708.1171989440918,-688.0200147628784,-249004.26861915243,-424967.52596656076,-939143.8078915055,-593356.7414142049,-2070909.4008483037,-2267394.543166668,-3976434.3455099883,3.091287899017402
-11.170743897350299,-0.9713094681501389,-3.0568658374249935,-304.84635829925537,-493.9210295677185,-707.4535846710205,-687.3089790344238,-248744.37820591845,-423499.89254110504,-936374.6541479031,-590966.2116083923,-2067418.18153635,-2264663.113703815,-3977372.3546467735,3.1498375892639388
-10.924936706821123,0.21370549220591784,8.699702471494675,-309.3018651008606,-495.579993724823,-709.2547416687012,-688.5887861251831,-249409.4089912708,-425114.74297742813,-936799.6512349077,-593836.3919748549,-2073906.9063058603,-2271771.147138245,-3977372.3546467735,3.1498375892639388
-11.02326400578022,10.027121007442474,-0.7817134028300643,-309.2070937156677,-495.1534152030945,-709.0651273727417,-688.5413646697998,-249409.4089912708,-422185.75049475965,-940211.633013588,-594676.9260745376,-2077910.9363747644,-2275058.7286571185,-3976434.2869602977,3.1498375892639388
-10.798515896830294,3.342620562762022,4.243368934839964,-310.29725074768066,-496.10137939453125,-709.8709344863892,-689.2049789428711,-249728.66129726503,-425704.3442100016,-941708.5681572484,-594917.5605686393,-2078913.5626387477,-2275058.7579319635,-3975496.4563936265,3.1205627441406705
-10.798515896830294,-0.4499203059822321,0.6877835607156157,-307.9273223876953,-495.67480087280273,-709.0177774429321,-688.8731718063354,-249641.46131349014,-425851.9924160099,-938716.8642837672,-596604.7479939043,-2081922.7222065288,-2281648.052206199,-3975496.4271187815,3.1498375892639388
-11.14967766787029,-1.1609054636210203,-4.052245337516069,-308.82790088653564,-495.29560804367065,-708.9703559875488,-689.0627861022949,-249641.43206072258,-425114.71372466057,-941280.2614524426,-598904.6303290451,-2087954.1827869876,-2288256.2663928433,-3975496.397866014,3.179090356826805
-11.156699744363626,-0.9713094681501389,-1.8718906212598085,-306.7897439002991,-495.3904151916504,-708.6859703063965,-689.1575574874878,-249757.68671673286,-425925.7792073504,-939356.9841674932,-700264.3012873034,-2308752.4682682315,-2554486.8256867426,-3976434.3162351428,3.1205627441406705
-9.730962415536245,-0.876511400565505,-3.767851274460554,-308.82790088653564,-495.2008008956909,-708.875584602356,-689.3471717834473,-249612.46057283282,-424599.8514104964,-942137.0147472318,-594196.474722046,-2074907.5648485045,-2271222.5737664993,-3976434.2869602977,3.1498375892639388
-11.086474415949649,-0.3551222733221948,-1.729693589732051,-304.5145869255066,-493.0204510688782,-706.8848133087158,-688.1622076034546,-249062.07617696223,-424452.99660520296,-938716.8935586123,-600120.3079010325,-2089968.1221275416,-2290462.7299617818,-3975496.4563936265,3.1205627441406705
-10.73530548148685,0.024074275279417634,8.462663367390633,-309.1596722602844,-495.67480087280273,-709.2073202133179,-689.7737503051758,-249932.14445628377,-426147.3953374195,-939570.8906994688,-600363.5387231994,-2089464.849498966,-2289360.096639487,-3976434.3162351428,3.1205627441406705
