2025-04-11 23:52:51.195987,-170.987810962147,-2.188990376379194,1.002085693547214,-273.0306934994937,-273.0306934994937,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,0
2025-04-11 23:52:51.280445,-101.72509580178081,-2.278976582545718,0.8547389848499763,-273.0306934994937,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,0
2025-04-11 23:52:51.373804,263.1768909534654,-0.9537257012848966,1.4195677681712078,-273.0306934994937,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,0
2025-04-11 23:52:51.474955,134.91993936919343,-2.9906858485027543,0.12619064792894605,-273.0306934994937,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,0
2025-04-11 23:52:51.570568,-59.257644941061564,-3.01522755305577,0.1998641298229824,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.0306934994937,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,0
2025-04-11 23:52:51.654336,-98.84535452768253,-2.401685053770604,0.5846032246931968,-273.0306934994937,-273.03887554827895,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,0
2025-04-11 23:52:51.732839,-169.0078964318842,-2.3771433587621726,1.1412464288918238,-273.0306934994937,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,0
2025-04-11 23:52:51.833928,227.62050760184255,-0.9619062588673909,1.5096128698366886,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.03887554827895,0
2025-04-11 23:52:51.929265,132.82497169298645,-3.399714307572979,-0.004781309326899106,-273.03887554827895,-273.0306934994937,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.03887554827895,0
2025-04-11 23:52:52.021277,-103.11588190107342,-3.2606446195875356,0.07707498651229139,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0306934994937,-273.03887554827895,-273.0470575971114,0
2025-04-11 23:52:52.123973,-51.23223879573216,-1.689976053494311,0.9611560571684086,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0470575971114,0
2025-04-11 23:52:52.213838,254.74212161836735,-1.10915630260093,1.468683280444083,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.0470575971114,0
2025-04-11 23:52:52.309374,49.214566296992444,-3.2279223418436627,-0.25019790775091594,-273.0306934994937,-273.0306934994937,-273.0470575971114,-273.03887554827895,-273.0306934994937,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,0
2025-04-11 23:52:52.395538,-100.00706767834927,-2.0662819216949804,0.8465530551491156,-273.0306934994937,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.0306934994937,-273.03887554827895,-273.03887554827895,0
2025-04-11 23:52:52.497834,-35.59058823974101,-1.8699484140474125,1.2885930421008676,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,0
2025-04-11 23:52:52.582655,250.78238781884076,-2.3198794052270015,0.6337188297260614,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0306934994937,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,0
2025-04-11 23:52:52.692678,96.66884874780092,-3.1461166504540596,0.06070309816084959,-273.0306934994937,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.0470575971114,0
2025-04-11 23:52:52.787728,-6.761932262748109,-3.2524640500879225,0.21623601302105916,-273.0306934994937,-273.0306934994937,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,0
2025-04-11 23:52:52.903977,-179.43111274944542,-2.0335596687240836,0.9447842015559057,-273.0306934994937,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.03887554827895,0
2025-04-11 23:52:53.000134,-122.97153849844304,-2.303518276027249,0.7155781593219808,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.0470575971114,-273.0470575971114,-273.03887554827895,0
2025-04-11 23:52:53.092571,13.64097616267503,-1.7717816693833173,0.6664625633832572,-273.0306934994937,-273.0470575971114,-273.0470575971114,-273.03887554827895,-273.03887554827895,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,-273.03887554827895,-273.0470575971114,0
