08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.151,-242.8,-437.6,-649.7,-879.8
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.158,-242.8,-437.5,-649.4,-879.6
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.214,-241.9,-436.7,-648.3,-878.0
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.333,-240.9,-435.4,-646.7,-876.2
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.389,-240.5,-434.6,-645.9,-874.8
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.361,-240.7,-434.6,-645.9,-875.0
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-240.7,-434.8,-646.2,-875.5
08:43:34,8.319,-241.0,-435.6,-647.1,-876.9
08:43:34,8.319,-241.0,-435.6,-647.1,-876.9
08:43:34,8.319,-241.0,-435.6,-647.1,-876.9
08:43:34,8.319,-241.0,-435.6,-647.1,-876.9
08:43:34,8.319,-241.0,-435.6,-647.1,-876.9
08:43:34,8.319,-241.0,-435.6,-647.1,-876.9
08:43:34,8.319,-241.0,-435.6,-647.1,-876.9
