"[0.2460489720106125, 0.27133312821388245, 0.27512577176094055, 0.2928246855735779, 0.3124198913574219, 0.3140001595020294, 0.2830270528793335, 0.2836591601371765, 0.28176283836364746, 0.2861875891685486, 0.2801826000213623, 0.29124441742897034, 0.28871598839759827, 0.2966172993183136, 0.29092836380004883, 0.2795504927635193, 0.2770220637321472, 0.29503703117370605, 0.3228496015071869, 0.32822251319885254, 0.31589648127555847, 0.3133680522441864, 0.29156047105789185, 0.30104202032089233, 0.3042025566101074, 0.31210383772850037, 0.3133680522441864, 0.31905698776245117, 0.3140001595020294, 0.29851362109184265, 0.29408887028694153, 0.3095754384994507, 0.3294866979122162, 0.34908193349838257, 0.35856348276138306, 0.337704062461853, 0.3263261914253235, 0.3301188051700592, 0.3294866979122162, 0.3203212022781372, 0.3291706442832947, 0.32885459065437317, 0.3462374806404114, 0.33896827697753906, 0.3335953950881958, 0.3301188051700592, 0.31747671961784363, 0.3193730413913727, 0.33169907331466675, 0.3806871473789215]","[0.5652615427970886, 0.591809868812561, 0.6107730269432068, 0.6310003399848938, 0.59528648853302, 0.6019235849380493, 0.590545654296875, 0.5899136066436768, 0.6006593704223633, 0.5984469652175903, 0.6009753942489624, 0.6000272631645203, 0.6041359305381775, 0.5956025123596191, 0.59528648853302, 0.5962346196174622, 0.6057161688804626, 0.6490153074264526, 0.6591289639472961, 0.6215187907218933, 0.6193064451217651, 0.6177261471748352, 0.6151977181434631, 0.6158298254013062, 0.613617479801178, 0.6230990290641785, 0.6145656108856201, 0.6120372414588928, 0.6139335632324219, 0.6085606217384338, 0.614881694316864, 0.6436424255371094, 0.6705068349838257, 0.6603931784629822, 0.6319484710693359, 0.633844792842865, 0.6272076964378357, 0.6300522089004517, 0.6259434819221497, 0.6215187907218933, 0.6284719109535217, 0.6221508979797363, 0.6234151124954224, 0.6218348145484924, 0.6212027072906494, 0.6234151124954224, 0.6126693487167358, 0.6297361254692078, 0.6430103182792664, 0.6619734168052673]","[0.28113076090812683, 0.31621253490448, 0.3335953950881958, 0.30831122398376465, 0.31621253490448, 0.32221752405166626, 0.33454352617263794, 0.32885459065437317, 0.326010137796402, 0.3234817087650299, 0.31905698776245117, 0.30894333124160767, 0.27291339635849, 0.2593231499195099, 0.2526860535144806, 0.2501576542854309, 0.3196890950202942, 0.3408645689487457, 0.33517563343048096, 0.34876587986946106, 0.34844982624053955, 0.3493979871273041, 0.35129430890083313, 0.3437090516090393, 0.3237977623939514, 0.32537803053855896, 0.2963012456893921, 0.2868196964263916, 0.27070102095603943, 0.2770220637321472, 0.3124198913574219, 0.3674129545688629, 0.3607758581638336, 0.34844982624053955, 0.3610919117927551, 0.36456847190856934, 0.3734179437160492, 0.3828994929790497, 0.379738986492157, 0.3772105574607849, 0.37215372920036316, 0.35161036252975464, 0.327274352312088, 0.3042025566101074, 0.3026222884654999, 0.2931407392024994, 0.33928433060646057, 0.3677290081977844, 0.39585763216018677, 0.37183767557144165]","[-1.669232726097107, -1.7194757461547852, -1.7153677940368652, -1.7172636985778809, -1.701464056968689, -1.6992521286010742, -1.665124773979187, -1.650273084640503, -1.6417412757873535, -1.6436372995376587, -1.6467971801757812, -1.6452171802520752, -1.6449012756347656, -1.6499571800231934, -1.649009108543396, -1.6556450128555298, -1.6752365827560425, -1.686928391456604, -1.684084415435791, -1.6629128456115723, -1.6537491083145142, -1.632893443107605, -1.6237297058105469, -1.6256256103515625, -1.6303654909133911, -1.6249936819076538, -1.6278376579284668, -1.6291015148162842, -1.635737419128418, -1.6442692279815674, -1.6467971801757812, -1.665124773979187, -1.6717606782913208, -1.673656702041626, -1.6565929651260376, -1.6461652517318726, -1.6243616342544556, -1.6101419925689697, -1.5997141599655151, -1.6019260883331299, -1.603822112083435, -1.6095099449157715, -1.6133018732070923, -1.6126699447631836, -1.6120378971099854, -1.61835777759552, -1.6300495862960815, -1.6407933235168457, -1.653117060661316, -1.655013084411621]","[-3.0731914043426514, -3.133230209350586, -3.1382861137390137, -3.1335461139678955, -3.1117427349090576, -3.1070027351379395, -3.0757193565368652, -3.0712954998016357, -3.0611836910247803, -3.060551643371582, -3.0649757385253906, -3.0611836910247803, -3.058971881866455, -3.063079595565796, -3.0656075477600098, -3.0747714042663574, -3.096890926361084, -3.1126906871795654, -3.1047909259796143, -3.0754034519195557, -3.0643436908721924, -3.0545477867126465, -3.0479118824005127, -3.0441200733184814, -3.0450680255889893, -3.0415921211242676, -3.041276216506958, -3.043488025665283, -3.0498080253601074, -3.06149959564209, -3.0725595951080322, -3.0899391174316406, -3.09436297416687, -3.095310926437378, -3.0656075477600098, -3.054231882095337, -3.0343241691589355, -3.0289523601531982, -3.0248444080352783, -3.0238964557647705, -3.0232644081115723, -3.0216846466064453, -3.025160551071167, -3.027688503265381, -3.0321123600006104, -3.0336923599243164, -3.0507559776306152, -3.068767547607422, -3.0722434520721436, -3.067819595336914]","[-4.475254058837891, -4.5504608154296875, -4.555200576782227, -4.54982852935791, -4.533712863922119, -4.52897310256958, -4.498321533203125, -4.484102249145508, -4.473990440368652, -4.4746222496032715, -4.479678153991699, -4.4730424880981445, -4.471778392791748, -4.475886344909668, -4.477782249450684, -4.484102249145508, -4.503061771392822, -4.519177436828613, -4.515069484710693, -4.492949962615967, -4.4818902015686035, -4.466090202331543, -4.4591383934021, -4.456610679626465, -4.452818870544434, -4.452186584472656, -4.452502727508545, -4.4585065841674805, -4.464194297790527, -4.473990440368652, -4.482838153839111, -4.498321533203125, -4.505589485168457, -4.506221771240234, -4.485998153686523, -4.4730424880981445, -4.452186584472656, -4.443022727966309, -4.434807300567627, -4.4335432052612305, -4.435122966766357, -4.436070919036865, -4.442074775695801, -4.442707061767578, -4.444286823272705, -4.447762966156006, -4.461666584014893, -4.478098392486572, -4.483154296875, -4.482205867767334]","[-5.962003231048584, -6.055537223815918, -6.07133674621582, -6.066280841827393, -6.0542731285095215, -6.048585414886475, -6.016670227050781, -6.007506370544434, -5.995182514190674, -5.995814323425293, -6.000870227813721, -5.993602752685547, -5.99233865737915, -5.995182514190674, -5.998026371002197, -6.006242275238037, -6.0220417976379395, -6.039105415344238, -6.034049987792969, -6.013826370239258, -6.001818656921387, -5.9866509437561035, -5.980962753295898, -5.977802753448486, -5.974327087402344, -5.971798896789551, -5.971167087554932, -5.975906848907471, -5.983174800872803, -5.993918418884277, -6.003714561462402, -6.016985893249512, -6.024253845214844, -6.023938179016113, -6.004978179931641, -5.994866371154785, -5.974642753601074, -5.966427326202393, -5.956315517425537, -5.956947326660156, -5.957579135894775, -5.955999374389648, -5.962635040283203, -5.962635040283203, -5.965795040130615, -5.969587326049805, -5.980330944061279, -5.998974323272705, -6.001502513885498, -6.001502513885498]","[-7.158038139343262, -7.268320083618164, -7.287595748901367, -7.280959606170654, -7.272428035736084, -7.266424179077148, -7.235772609710693, -7.224396705627441, -7.213021278381348, -7.213336944580078, -7.218077182769775, -7.2098612785339355, -7.209229469299316, -7.210177421569824, -7.214601039886475, -7.225345134735107, -7.2373528480529785, -7.2534685134887695, -7.247148513793945, -7.231032848358154, -7.218077182769775, -7.201329231262207, -7.196273326873779, -7.193113803863525, -7.188057899475098, -7.1848978996276855, -7.1864776611328125, -7.193429470062256, -7.200065612792969, -7.210809230804443, -7.22060489654541, -7.231980800628662, -7.239880561828613, -7.240196704864502, -7.223764896392822, -7.214917182922363, -7.192165374755859, -7.185213565826416, -7.173521995544434, -7.173521995544434, -7.176049709320068, -7.173521995544434, -7.179841995239258, -7.179841995239258, -7.184265613555908, -7.18710994720459, -7.195957660675049, -7.214285373687744, -7.216813087463379, -7.219025135040283]","[0.0002616775454953313, 0.00011000331869581714, 7.20847601769492e-05, 7.524464308517054e-05, -5.1147068006685004e-05, -4.4827738747699186e-05, -0.00014593699597753584, -0.0001238193508470431, -0.00015857565449550748, -0.00014593699597753584, -3.218908022972755e-05, 0.0006882613524794579, 0.0005239475867711008, 0.0005839852965436876, 0.0004259913112036884, 0.00044495059410110116, 0.00016372128447983414, 0.0001289625943172723, 4.048596019856632e-05, -3.7521015201491537e-06, -3.218908022972755e-05, -0.00026600423734635115, -0.0001269790082005784, 0.00021111947717145085, 0.0005839852965436876, 0.0007356595597229898, 0.000546066730748862, 0.0004860290209762752, 0.00047970926971174777, 0.000328035035636276, 0.0002269188844365999, 0.0001289625943172723, 6.576500163646415e-05, -4.7987403377192095e-05, -6.062606189516373e-05, -7.010505214566365e-05, -0.0002407269348623231, -0.00015857565449550748, -0.0002723235811572522, -1.0071430551761296e-05, 0.00019216019427403808, 0.0006819415721111, 0.0005144679453223944, 0.0005239475867711008, 0.00047970926971174777, 0.0004386308428365737, 0.0002932763600256294, 0.00020163983572274446, 0.00010684344306355342, 2.7846441298606806e-05]","[-8.718097686767578, -8.78698444366455, -8.803099632263184, -8.794252395629883, -8.803731918334961, -8.800888061523438, -8.784772872924805, -8.790143966674805, -8.78003215789795, -8.79140853881836, -8.792987823486328, -8.776240348815918, -8.782876014709473, -8.777504920959473, -8.791091918945312, -8.79520034790039, -8.785720825195312, -8.796780586242676, -8.790143966674805, -8.79203987121582, -8.79140853881836, -8.78003215789795, -8.786352157592773, -8.776872634887695, -8.785404205322266, -8.778136253356934, -8.773080825805664, -8.782876014709473, -8.778768539428711, -8.78698444366455, -8.79140853881836, -8.787300109863281, -8.795516014099121, -8.788880348205566, -8.791091918945312, -8.79203987121582, -8.778136253356934, -8.782560348510742, -8.769289016723633, -8.780980110168457, -8.78382396697998, -8.77181625366211, -8.781296730041504, -8.771500587463379, -8.78382396697998, -8.787616729736328, -8.782244682312012, -8.788880348205566, -8.78382396697998, -8.789512634277344]","[-0.00020913028856739402, -0.00018385297153145075, -0.0002502059214748442, -0.0003860715078189969, -0.0004935000906698406, -0.0005029790918342769, -4.166807411820628e-05, 0.0004133518086746335, 0.0004481104842852801, 0.0003912326355930418, 0.00037859310396015644, 0.00025219793315045536, 0.00012580271868500859, 0.0001289625943172723, -5.1147068006685004e-05, -0.00011750002158805728, -0.00026284457999281585, -0.00026284457999281585, -0.000436626112787053, -0.0005503740394487977, -0.0003702731628436595, 0.00017004103574436158, 0.000460749986814335, 0.00032487514545209706, 0.00025219793315045536, 0.00020163983572274446, 8.156440162565559e-05, 5.628536018775776e-05, -0.00012065968621755019, -8.590337529312819e-05, -0.00019649163004942238, -0.00019965128740295768, -0.00026284457999281585, -0.00043978579924441874, -0.00045874377246946096, -0.0004966597771272063, -2.271008816023823e-05, -0.00026600423734635115, 0.0002490380429662764, 0.0003943925257772207, 0.00026483743567951024, 0.00023007876006886363, 0.00011948296014452353, 0.00012264284305274487, 1.2047042218910065e-05, -7.642438140464947e-05, -0.00025652526528574526, -0.00025968492263928056, -0.0002470462641213089, -0.0004334664554335177]","[-8.954461097717285, -9.013867378234863, -9.029351234436035, -9.01955509185791, -9.030614852905273, -9.033459663391113, -9.013236045837402, -9.025243759155273, -9.016395568847656, -9.026507377624512, -9.032827377319336, -9.017027854919434, -9.023347854614258, -9.018291473388672, -9.030614852905273, -9.026507377624512, -9.016079902648926, -9.026823043823242, -9.01892375946045, -9.03093147277832, -9.025875091552734, -9.018607139587402, -9.025875091552734, -9.014815330505371, -9.017343521118164, -9.026823043823242, -9.016711235046387, -9.029035568237305, -9.022083282470703, -9.02745532989502, -9.029035568237305, -9.017027854919434, -9.028403282165527, -9.019871711730957, -9.024611473083496, -9.028087615966797, -9.018607139587402, -9.026507377624512, -9.01449966430664, -9.023979187011719, -9.024611473083496, -9.014815330505371, -9.021767616271973, -9.018607139587402, -9.029666900634766, -9.032827377319336, -9.01923942565918, -9.026823043823242, -9.01955509185791, -9.02745532989502]","[-0.011337468400597572, -0.013770409859716892, -0.008250475861132145, -0.0012549791717901826, 0.005917862523347139, 0.004808744881302118, 0.0018036989495158195, 0.0019048150861635804, 0.00046390987699851394, 0.0007230200571939349, 0.0003122356429230422, -0.0021207272075116634, 0.002909656846895814, 0.0037723041605204344, 0.009953029453754425, 0.00466971006244421, -0.014414981007575989, -0.006263047456741333, 0.00032171528437174857, 0.006729951594024897, 0.002985493978485465, 0.002678985707461834, 0.0013739552814513445, -0.0023387440014630556, -0.0021933994721621275, -0.002111248206347227, 0.004085132386535406, 0.007415645755827427, 0.009324213489890099, 0.0036459090188145638, -0.008484290912747383, -0.012737199664115906, -0.007223585154861212, 0.002230282872915268, 0.0059557813219726086, 0.004457998089492321, 0.0014403128297999501, 0.0014719115570187569, 0.0013202372938394547, -0.00037659250665456057, -0.0004903404042124748, -0.0004713824309874326, 0.00015740151866339147, 0.0035131939221173525, 0.009763436391949654, 0.010060464963316917, -0.008809736929833889, -0.011337468400597572, -0.008525366894900799, 0.0050868140533566475]","[-9.03124713897705, -9.093498229980469, -9.129837036132812, -9.100449562072754, -9.069798469543457, -9.048311233520508, -9.021451950073242, -9.071378707885742, -9.069482803344727, -9.086545944213867, -9.090970039367676, -9.076118469238281, -9.08907413482666, -9.083386421203613, -9.087178230285645, -9.073274612426758, -9.096657752990723, -9.123517036437988, -9.098553657531738, -9.05241870880127, -9.036934852600098, -9.031879425048828, -9.067586898803711, -9.092233657836914, -9.098870277404785, -9.082754135131836, -9.078646659851074, -9.086862564086914, -9.067270278930664, -9.072010040283203, -9.088441848754883, -9.11056137084961, -9.121305465698242, -9.096025466918945, -9.048942565917969, -9.040095329284668, -9.028087615966797, -9.031562805175781, -9.040095329284668, -9.09412956237793, -9.100449562072754, -9.081806182861328, -9.087178230285645, -9.083702087402344, -9.081490516662598, -9.070746421813965, -9.07580280303955, -9.095394134521484, -9.111825942993164, -9.091917991638184]","[1.8629711866378784, 1.8620229959487915, 1.8626550436019897, 1.8620229959487915, 1.8626550436019897, 1.8623390197753906, 1.8632872104644775, 1.8626550436019897, 1.8629711866378784, 1.8626550436019897, 1.8626550436019897, 1.8620229959487915, 1.8632872104644775, 1.8629711866378784, 1.8626550436019897, 1.8626550436019897, 1.8623390197753906, 1.8623390197753906, 1.8632872104644775, 1.8623390197753906, 1.8623390197753906, 1.8632872104644775, 1.8626550436019897, 1.8626550436019897, 1.8623390197753906, 1.8623390197753906, 1.8620229959487915, 1.8623390197753906, 1.8636032342910767, 1.8632872104644775, 1.8623390197753906, 1.8629711866378784, 1.8629711866378784, 1.8626550436019897, 1.8632872104644775, 1.8629711866378784, 1.8632872104644775, 1.8623390197753906, 1.8626550436019897, 1.8623390197753906, 1.8632872104644775, 1.8632872104644775, 1.8632872104644775, 1.8632872104644775, 1.8623390197753906, 1.8626550436019897, 1.8623390197753906, 1.8623390197753906, 1.8632872104644775, 1.8632872104644775]"
